order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,product_category_name_english,TotalPrice,Month
98672e143f0ddcd385c344ae98132a8c,f780f03bf6d456e6da8e0eed971b60fa,delivered,2018-04-05 12:39:26,2018-04-06 03:28:34,2018-04-10 01:08:44,2018-04-16 16:42:40,2018-04-27 00:00:00,1.0,38fa750a3a3b3204f169c86a3284d387,218d46b86c1881d022bce9c68a7d4b15,2018-04-12 03:28:34,41.0,12.79,1085f6b722fc9b27136d022ba46e1d72,5009,sao paulo,SP,esporte_lazer,39.0,1057.0,1.0,183.0,16.0,18.0,16.0,1.0,boleto,1.0,53.79,14070.0,ribeirao preto,SP,5009.0,-23.534131171711177,-46.67859103997379,sports_leisure,53.79,2018-04
ef43d5664bd1ab24fd6b38b5a8ca3cf6,8d61ec6452053b7b174af0627f83d6ca,delivered,2017-11-21 23:07:23,2017-11-22 21:13:24,2017-11-28 13:21:27,2017-12-11 20:58:52,2017-12-08 00:00:00,2.0,3ffa02e2ee2ce17abb51b4545f367e7f,fa40cc5b934574b62717c68f3d678b6d,2017-11-28 21:13:24,74.99,8.13,d105a60a6dee61fad9cb8b0e649a49ad,30570,belo horizonte,MG,brinquedos,25.0,242.0,4.0,200.0,16.0,8.0,11.0,1.0,credit_card,2.0,168.35,2310.0,sao paulo,SP,30570.0,-19.95806136130547,-43.97891108299589,toys,83.11999999999999,2017-11
162f8986e2cc7a5fca25fd4be685b98d,fcc709844375ea0a1a14bc3c14b2c1ee,delivered,2018-07-18 18:01:48,2018-07-19 14:22:57,2018-07-20 14:20:00,2018-08-01 15:08:52,2018-08-13 00:00:00,1.0,f32415d23c358ef1e387a7d329d9ce9f,3586b8580d9c917874e053a1bb37b5ff,2018-07-25 14:22:57,36.9,50.98,5beb6ddd92a5f785780c5a7a08e9bca4,64240,piracuruca,PI,papelaria,59.0,276.0,2.0,550.0,66.0,12.0,12.0,1.0,credit_card,8.0,87.88,14802.0,araraquara,SP,64240.0,-3.9289602259519874,-41.709687435604465,stationery,87.88,2018-07
a01edf5b15e6c1a5cf9d9c975e23b7f9,46bd0418f6022bea82e4d1b6c182223b,delivered,2018-06-24 14:32:43,2018-06-24 14:54:54,2018-06-25 14:58:00,2018-07-04 21:28:43,2018-07-19 00:00:00,1.0,96cfc21d191df7257d9a6dfef4d897fd,f7ccf836d21b2fb1de37564105216cc1,2018-06-26 14:54:54,39.0,19.46,f6c009ef1a01708cce34cde9caa5e3e0,37600,cambui,MG,cama_mesa_banho,55.0,458.0,1.0,550.0,30.0,3.0,19.0,1.0,credit_card,1.0,58.46,14940.0,ibitinga,SP,37600.0,-22.61187390884463,-46.058156568941314,bed_bath_table,58.46,2018-06
125380a45478fae5bd5466553f2ed928,61585152249283fb27ccd5b6da74c62b,delivered,2018-08-18 22:41:34,2018-08-20 10:50:35,2018-08-20 14:58:00,2018-08-28 00:37:26,2018-09-04 00:00:00,1.0,ec242882027ee23182f0e790e4117128,4a3ca9315b744ce9f8e9374361493884,2018-08-22 10:50:35,52.9,23.17,e6a62223a75ff54ef03810f253527b61,91320,porto alegre,RS,cama_mesa_banho,60.0,872.0,1.0,1400.0,45.0,15.0,35.0,1.0,credit_card,1.0,76.07,14940.0,ibitinga,SP,91320.0,-30.033459014989063,-51.15138528014919,bed_bath_table,76.07,2018-08
a47d0baf5bb361cf68e3f1ec57bf57e4,376b0d5753abc221c779a46ba028e9b7,delivered,2017-02-05 03:00:31,2017-02-05 05:20:12,2017-02-07 08:22:25,2017-02-14 15:05:35,2017-03-03 00:00:00,1.0,37274552ed878a9f6279f30be24b1473,710e3548e02bc1d2831dfc4f1b5b14d4,2017-02-09 03:00:31,179.99,15.43,fcf98931e0dd48d1b3187d21dc05e7e0,90560,porto alegre,RS,moveis_decoracao,58.0,531.0,2.0,700.0,19.0,19.0,19.0,1.0,credit_card,3.0,195.42,86600.0,rolandia,PR,90560.0,-30.020688672514343,-51.200705977464835,furniture_decor,195.42000000000002,2017-02
2e240f743fe9574f3e0ae4bf33e43a70,d2981083143557099c192fc3f7935610,delivered,2018-07-10 20:11:43,2018-07-10 20:25:51,2018-07-13 11:55:00,2018-07-24 10:41:46,2018-08-08 00:00:00,1.0,fb3d9b25b111fc87a868c07e66489cae,04308b1ee57b6625f47df1d56f00eedf,2018-07-13 20:25:51,449.9,53.87,b8fbbfbb999eada7bea124f324481dca,75200,pires do rio,GO,beleza_saude,52.0,2460.0,3.0,775.0,18.0,19.0,15.0,1.0,credit_card,8.0,503.77,88215.0,bombinhas,SC,75200.0,-17.305108052105656,-48.28212587529559,health_beauty,503.77,2018-07
f6b0d97a919d6bfe7394a370b8f5f678,10068578ee713a44662a603d6f9e3e65,delivered,2018-07-19 23:29:05,2018-07-19 23:45:13,2018-07-30 15:14:00,2018-08-01 20:03:47,2018-08-06 00:00:00,1.0,7c77aa8ae608782aac8e7728acff92fb,dd7ddc04e1b6c2c614352b383efe2d36,2018-07-31 23:45:13,19.99,11.16,bf1059e1fc8837e508d1af3fd636729e,3126,sao paulo,SP,pet_shop,64.0,633.0,1.0,1100.0,45.0,15.0,30.0,1.0,credit_card,3.0,31.15,3471.0,sao paulo,SP,3126.0,-23.580395310431413,-46.59132639890193,pet_shop,31.15,2018-07
082d9e610509b115a17045c97c207811,9d4314f6de130876aef05baaa020f0cd,delivered,2018-06-08 16:11:27,2018-06-09 02:57:38,2018-06-11 06:51:00,2018-06-19 06:58:23,2018-07-16 00:00:00,3.0,b192be433004cc1f10b467c0e9ea309b,de722cd6dad950a92b7d4f82673f8833,2018-06-12 02:57:38,197.5,39.43,01e123d7c7cedf12af483fc17258b9ce,28360,bom jesus do itabapoana,RJ,informatica_acessorios,57.0,977.0,1.0,725.0,25.0,8.0,24.0,1.0,boleto,1.0,947.72,51250.0,recife,PE,28360.0,-21.134261478552066,-41.67656312342376,computers_accessories,236.93,2018-06
ce5f998d724ed1ac61c890e33b24a33f,56f1622201c6d8b17b1bc57367841538,delivered,2017-11-28 01:16:27,2017-11-28 01:36:27,2017-11-29 18:54:49,2017-12-02 18:04:15,2017-12-18 00:00:00,1.0,4ea626d476d64c8230844ea3ae17c3b9,a673821011d0cec28146ea42f5ab767f,2017-12-04 01:31:28,99.9,23.77,2dcbfb99d95c7ba6eb992a98627f45b8,4890,sao paulo,SP,cama_mesa_banho,55.0,2523.0,4.0,2555.0,55.0,17.0,48.0,1.0,credit_card,10.0,187.43,3809.0,sao paulo,SP,4890.0,-23.828685909251025,-46.72278516535996,bed_bath_table,123.67,2017-11
a9d12173450be22cabf7f56bfebc2565,ce40914475f12c24e87e57bca904be45,delivered,2017-09-18 00:18:29,2017-09-19 20:55:09,2017-09-21 15:52:48,2017-09-22 15:32:05,2017-09-29 00:00:00,2.0,efdd9c83779dc22fdcbfdce64ffef671,9d5a9018aee56acb367ba9c3f05d1d6a,2017-09-25 20:55:09,63.33,2.21,b46ace6f12b26ad64443c557953aee62,75071,anapolis,GO,cool_stuff,55.0,364.0,1.0,178.0,17.0,9.0,13.0,1.0,credit_card,5.0,196.26,74930.0,aparecida de goiania,GO,75071.0,-16.28074007144806,-48.94477176465139,cool_stuff,65.53999999999999,2017-09
79563470c891926bb9507d1ad1ff661d,27fc1e85ea154f4ad91805cf8ce1fb55,unavailable,2017-07-05 13:51:35,2017-07-05 17:39:16,,,2017-07-27 00:00:00,,,,,,,7f2293fcdddb291f4e23e0f5d94bc2b6,27288,volta redonda,RJ,,,,,,,,,1.0,credit_card,1.0,172.85,,,,27288.0,-22.46614289634535,-44.098732873231334,,,2017-07
8654cd8e725e48af0d843f5c60598e72,bad4461ca80fdc3b1cbcdeb8ccb6ad42,delivered,2018-07-22 13:18:56,2018-07-23 11:31:28,2018-07-24 14:37:00,2018-07-30 15:05:40,2018-08-28 00:00:00,1.0,96f027a4749058d508f6c1bda657c79d,7d13fca15225358621be4086e1eb0964,2018-08-01 09:18:26,219.0,19.78,5192c897072033288df55bd01b0e5737,21615,rio de janeiro,RJ,audio,45.0,442.0,1.0,483.0,18.0,12.0,13.0,1.0,credit_card,8.0,238.78,14050.0,ribeirao preto,SP,21615.0,-22.86209078632198,-43.39136925868886,audio,238.78,2018-07
0f22023f3788f79238d089fb4277f82e,2f78db89ad83714c553069545f054582,delivered,2017-06-05 17:11:33,2017-06-05 17:22:27,2017-06-07 11:23:05,2017-06-16 11:43:53,2017-06-29 00:00:00,1.0,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-06-12 17:22:27,89.9,15.38,dca189b14967f95ca5bce343f5cb1323,88780,imbituba,SC,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,1.0,credit_card,4.0,210.56,14940.0,ibitinga,SP,88780.0,-28.231882617674767,-48.67933195388163,bed_bath_table,105.28,2017-06
640733ad0bfd6eb8b4fa7c5a66188380,6bb2826a0f01d7424f7c54433b315cf2,delivered,2018-07-18 11:02:45,2018-07-19 08:22:41,2018-07-19 15:10:00,2018-07-24 16:46:41,2018-08-01 00:00:00,1.0,c10a7001e8b49dfc03817444b5f2ed81,056b4ada5bbc2c50cc7842547dda6b51,2018-07-23 08:22:41,129.99,19.01,ff3fa3c7a09ff17304a2133bd7c5740b,11360,sao vicente,SP,relogios_presentes,46.0,670.0,1.0,500.0,16.0,2.0,11.0,1.0,credit_card,5.0,149.0,26379.0,queimados,RJ,11360.0,-23.94714404114551,-46.397611808725934,watches_gifts,149.0,2018-07
80b822f372e31deefa128214a3380eff,5636e32c90d30cebaeb91ab447abd96b,delivered,2017-10-19 14:36:28,2017-10-20 02:56:41,2017-10-23 15:29:03,2017-10-27 18:38:42,2017-11-09 00:00:00,1.0,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,2017-10-30 02:56:41,109.9,12.27,1e4fbcb877326ab9d4ca496a8687e6d1,4256,sao paulo,SP,relogios_presentes,33.0,932.0,1.0,396.0,18.0,11.0,14.0,1.0,boleto,1.0,122.17,14840.0,guariba,SP,4256.0,-23.62957142052887,-46.59150671724376,watches_gifts,122.17,2017-10
8b08f0e729f58529ed03e763270f78d5,1761db2f0d235bbfa1c281093198af0c,unavailable,2017-08-24 21:02:47,2017-08-24 21:15:36,,,2017-09-27 00:00:00,,,,,,,21c2c79d24e2d8e3496aabb1f65d85c6,20270,rio de janeiro,RJ,,,,,,,,,1.0,credit_card,1.0,136.5,,,,20270.0,-22.916244564738715,-43.21795033526529,,,2017-08
3560c6ab31e12b224c896ad27f2f5ecf,ff00aea6569bfcb8e1fecf3f0b0fbd1f,delivered,2018-01-04 23:01:56,2018-01-04 23:11:42,2018-01-10 16:15:54,2018-01-16 19:33:35,2018-02-02 00:00:00,1.0,23ffe3dcaaa187f5e18901aae3985062,b2ba3715d723d245138f291a6fe42594,2018-01-10 23:11:42,43.9,15.1,35d6e6ac9c5791ce8e1070e20d78eae2,37245,carrancas,MG,papelaria,56.0,168.0,1.0,200.0,25.0,11.0,11.0,1.0,credit_card,5.0,59.0,3470.0,sao paulo,SP,37245.0,-21.489134819324796,-44.642577579390846,stationery,59.0,2018-01
0733aab1e972ab531705cf45a1e77281,5ca683b344929c41668368dcf9d5b168,delivered,2018-04-27 13:55:56,2018-04-27 14:10:22,2018-04-27 16:30:00,2018-05-03 14:11:18,2018-05-17 00:00:00,1.0,af6ab2d196af959df0ce35fc5ea50278,aac29b1b99776be73c3049939652091d,2018-05-04 14:10:22,61.9,14.51,f0a16779a7adc4efb88a1a329b15474b,31170,belo horizonte,MG,utilidades_domesticas,56.0,747.0,1.0,850.0,16.0,17.0,16.0,1.0,credit_card,1.0,76.41,38408.0,uberlandia,MG,31170.0,-19.886506529945766,-43.92385723641607,housewares,76.41,2018-04
680b35174e2902cd642343db6b436def,a129222aff7d284137197fd5c4de77d8,delivered,2018-05-16 19:07:31,2018-05-17 08:36:38,2018-05-18 15:24:00,2018-05-21 16:38:20,2018-05-24 00:00:00,1.0,a993630a8281d440f812efcb8dec5c68,c8025364abeecb115431bf95c11a747f,2018-05-23 08:36:38,329.0,14.74,357c1205f56093223740cf08ac514bb8,95705,bento goncalves,RS,esporte_lazer,42.0,920.0,2.0,3050.0,28.0,24.0,11.0,1.0,credit_card,8.0,343.74,90630.0,porto alegre,RS,95705.0,-29.155674465575085,-51.51306325887411,sports_leisure,343.74,2018-05
984cdff250754f548d7c5bb77599a23b,8610db3f7a37d8a445f5649be9343960,delivered,2017-02-08 21:50:48,2017-02-08 22:05:13,2017-02-09 07:42:49,2017-02-14 15:14:40,2017-03-09 00:00:00,1.0,9dc618f54fd1da651f99468dcf5191f3,25e6ffe976bd75618accfe16cefcbd0d,2017-02-12 21:50:48,99.81,15.91,48464d1565a9447566fa926099aa5d9b,27213,volta redonda,RJ,livros_interesse_geral,45.0,1334.0,1.0,579.0,30.0,14.0,31.0,1.0,credit_card,2.0,115.72,5503.0,sao paulo,SP,27213.0,-22.50603969196868,-44.089839061307025,books_general_interest,115.72,2017-02
4b2113709e5d5f3760113b4a980cc88d,e34aebde692d331d54140c5dea6689d6,delivered,2018-08-07 13:34:42,2018-08-07 13:50:10,2018-08-08 12:58:00,2018-08-14 18:21:43,2018-08-27 00:00:00,1.0,f91ca402b63936397a526d0c81976270,4d6d651bd7684af3fffabd5f08d12e5a,2018-08-20 13:50:10,229.9,14.27,e23fe95538a07f577b6229f84d284a04,13345,indaiatuba,SP,beleza_saude,56.0,990.0,2.0,200.0,16.0,16.0,16.0,1.0,credit_card,4.0,244.17,17209.0,jau,SP,13345.0,-23.10225857673757,-47.222378160361714,health_beauty,244.17000000000002,2018-08
6d77e82393612bee76e53595fd945726,54f474afbcc4d8d64551748e84bab206,delivered,2017-10-16 23:19:13,2017-10-16 23:35:39,2017-10-17 14:49:32,2017-10-18 20:48:04,2017-10-26 00:00:00,1.0,83d199d296c44101c8c3b5c9c0cce9ea,850f4f8af5ea87287ac68de36e29107f,2017-10-22 23:35:39,69.99,9.34,cb1b90ee9eb5be76597df19651c6b82d,13418,piracicaba,SP,brinquedos,26.0,855.0,2.0,500.0,18.0,6.0,21.0,1.0,credit_card,1.0,79.33,4367.0,sao paulo,SP,13418.0,-22.725079692431567,-47.630333420285545,toys,79.33,2017-10
e608a62334dc69f423bb65e0a232e064,cbe010a5e1e7e8b5d1241c32f65a865f,delivered,2018-07-18 19:32:41,2018-07-18 19:42:30,2018-07-19 14:48:00,2018-07-23 13:42:06,2018-08-17 00:00:00,4.0,049ac5dce8536884a652ce73c58022ab,709e16e2b25c7474d980076c6bfc4806,2018-07-23 19:42:30,32.9,18.33,fe3b584c005a5939657032dd355bdc21,22051,rio de janeiro,RJ,cama_mesa_banho,44.0,505.0,1.0,250.0,26.0,6.0,20.0,1.0,credit_card,3.0,204.92,16200.0,birigui,SP,22051.0,-22.972873846317363,-43.19052130370873,bed_bath_table,51.23,2018-07
d41f1036712e18ee525939d08b7a1c98,099197f5b3af6c03f208f70f62df794e,delivered,2018-01-06 11:37:12,2018-01-06 11:47:34,2018-01-10 22:41:27,2018-01-11 18:10:44,2018-01-26 00:00:00,1.0,d2c277a6bd8e9119fa1a84c70f3eab5d,e62b2d6ac10570a035a30bafcf01d263,2018-01-12 11:47:34,79.9,9.37,2193e33803ae472856950a43406e2dd4,3347,sao paulo,SP,moveis_decoracao,40.0,133.0,1.0,2750.0,60.0,15.0,30.0,2.0,voucher,1.0,17.14,5767.0,sao paulo,SP,3347.0,-23.562689754142866,-46.56674097733494,furniture_decor,89.27000000000001,2018-01
e662f080948818831b03ae9386ddab42,937fcb3744fe04fe6197aaaf2b1a0c94,delivered,2017-07-28 08:27:03,2017-07-28 08:43:52,2017-08-01 15:37:34,2017-08-11 14:40:05,2017-09-13 00:00:00,1.0,9394f87dc3875b085ec46efca4822642,dd2bdf855a9172734fbc3744021ae9b9,2017-08-18 08:43:52,54.9,16.63,9f9f671b24783ac2dae58b77523fec95,4963,sao paulo,SP,cama_mesa_banho,57.0,817.0,3.0,1050.0,21.0,29.0,29.0,1.0,credit_card,2.0,71.53,31255.0,belo horizonte,MG,4963.0,-23.749259460589005,-46.77909846601395,bed_bath_table,71.53,2017-07
f3da0d205fb8a689ba773b74194ad85c,b4d59456cf6d20c530c51c65e749c5cc,delivered,2018-01-04 08:41:09,2018-01-05 02:36:44,2018-01-08 19:06:57,2018-01-17 22:07:11,2018-01-30 00:00:00,1.0,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-12 02:36:44,69.9,16.12,faaada5047472d31f7c6cbffda4b8ee8,15502,votuporanga,SP,moveis_decoracao,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,1.0,boleto,1.0,86.02,4782.0,sao paulo,SP,15502.0,-20.416363755330895,-49.98500395424029,furniture_decor,86.02000000000001,2018-01
fdd8197e350ed073eeb591a6dc3e74c8,e506103f74807102963d7f0d9f1860c6,delivered,2018-02-05 20:43:05,2018-02-05 20:55:51,2018-02-06 18:07:21,2018-02-16 20:43:53,2018-03-06 00:00:00,1.0,461f43be3bdf8844e65b62d9ac2c7a5a,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-13 20:55:51,148.0,12.54,a3afc06892f8e42c972e6460125115e0,11900,registro,SP,relogios_presentes,35.0,591.0,3.0,444.0,20.0,14.0,16.0,1.0,credit_card,5.0,160.54,14840.0,guariba,SP,11900.0,-24.498837779550897,-47.84616128650988,watches_gifts,160.54,2018-02
242bbe951cccc62e01cb9aa3840bbd14,7386871405cf3ca6ecce7b3253fd6c68,delivered,2017-05-14 18:36:50,2017-05-16 03:30:47,2017-05-26 10:54:05,2017-06-05 16:29:56,2017-06-29 00:00:00,1.0,0be487faac01dd57fd7ed17cfbdf2dee,d2374cbcbb3ca4ab1086534108cc3ab7,2017-06-05 03:30:20,22.9,10.37,fd756efade2d13c0c94d1dd1eeb2169f,3135,sao paulo,SP,cama_mesa_banho,48.0,117.0,1.0,300.0,40.0,4.0,30.0,1.0,boleto,1.0,111.25,14940.0,ibitinga,SP,3135.0,-23.578895697578197,-46.580911246554,bed_bath_table,33.269999999999996,2017-05
57ab8147bbaaee1cb90625da032adc65,ca7b22e9c3405131ea5f43068bdd3c3e,delivered,2018-04-11 21:06:07,2018-04-14 09:31:26,2018-04-16 17:48:39,2018-04-27 00:28:41,2018-05-07 00:00:00,1.0,bf040689dafcd49899213b09595b9f2a,910a922b426b7ff95eaee129ad6c0e1f,2018-04-19 09:30:49,59.9,18.3,3a4bc325c4db4896589829d7958704c1,88385,penha,SC,esporte_lazer,53.0,873.0,1.0,383.0,16.0,14.0,14.0,1.0,credit_card,1.0,78.2,15025.0,sao jose do rio preto,SP,88385.0,-26.79083266065954,-48.63124274488887,sports_leisure,78.2,2018-04
c0ed1e5690afee470f14fca47046cffe,8760984f53eafccf312ae7b0feb57400,delivered,2017-05-22 12:45:35,2017-05-22 13:10:30,2017-05-24 10:33:44,2017-05-31 13:29:48,2017-06-16 00:00:00,1.0,159dc4423e5092c3baa443379a458fa9,5c243662ce92d84573bfaff24c3e3700,2017-05-30 13:10:30,458.0,19.96,53cf36f383a2f36273af201486eb608d,27347,barra mansa,RJ,beleza_saude,55.0,1165.0,1.0,1100.0,37.0,12.0,22.0,1.0,credit_card,5.0,477.96,3702.0,sao paulo,SP,27347.0,-22.55568472318865,-44.181129426165576,health_beauty,477.96,2017-05
df408c5fd9ac041cb84e393a6ff9e75c,501da9e5d17a0a47149b7c9c6fcfe392,delivered,2018-01-19 23:04:51,2018-01-23 03:37:39,2018-02-07 16:47:49,2018-02-22 16:21:58,2018-03-28 00:00:00,1.0,92c92e54ea03085ca64e3556bdc18689,7c67e1448b00f6e969d365cea6b010ab,2018-02-06 03:37:39,79.99,41.63,11ddbd9781791a2189f37255546aaf95,40155,salvador,BA,moveis_escritorio,44.0,1350.0,1.0,8000.0,53.0,74.0,18.0,1.0,boleto,1.0,121.62,8577.0,itaquaquecetuba,SP,40155.0,-13.004445893197024,-38.51820627608675,office_furniture,121.62,2018-01
